submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,pop,,,,,
2/1/2020,MI,0,,,0,,4532233,,,,,
2/1/2020,MN,0,,,0,,2347201,,,,,
2/1/2020,MO,0,,,0,,2712729,,,,,
2/1/2020,MS,0,,,0,,1274719,,,,,
2/1/2020,MT,0,,,0,,482825,,,,,
2/1/2020,NC,0,,,0,,4327528,,,,,
2/1/2020,ND,0,,,0,,317498,,,,,
2/1/2020,NE,0,,,0,,796793,,,,,
2/1/2020,NH,0,,,0,,614754,,,,,
2/1/2020,NJ,0,,,0,,3553562,,,,,
2/1/2020,NM,0,,,0,,901388,,,,,
2/1/2020,NV,0,,,0,,1173814,,,,,
2/1/2020,NY,0,,,0,,8108103,,,,,
2/1/2020,OH,0,,,0,,5127508,,,,,
2/1/2020,OK,0,,,0,,1664378,,,,,
2/1/2020,OR,0,,,0,,1675562,,,,,
2/1/2020,PA,0,,,0,,5567315,,,,,
2/1/2020,RI,0,,,0,,463388,,,,,
2/1/2020,SC,0,,,0,,2137683,,,,,
2/1/2020,SD,0,,,0,,363438,,,,,
2/1/2020,TN,0,,,0,,2812133,,,,,
2/1/2020,TX,0,,,0,,9977436,,,,,
2/1/2020,UT,0,,,0,,979709,,,,,
2/1/2020,VA,0,,,0,,3364939,,,,,
2/1/2020,VT,0,,,0,,322539,,,,,
2/1/2020,WA,1,,,0,,2885677,,,,,
2/1/2020,WI,0,,,0,,2624358,,,,,
2/1/2020,WV,0,,,0,,881917,,,,,
2/1/2020,WY,0,,,0,,261868,,,,,
2/2/2020,AK,0,,,0,,306967,,,,,
2/2/2020,AL,0,,,0,,2171853,,,,,
2/2/2020,AR,0,,,0,,1316299,,,,,
2/2/2020,AZ,1,,,0,,2844526,,,,,
2/2/2020,CA,3,,,0,,13680081,,,,,
2/2/2020,CO,0,,,0,,2212898,,,,,
2/2/2020,CT,0,,,0,,1487891,,,,,
2/2/2020,DC,0,,,0,,296719,,,,,
2/2/2020,DE,0,,,0,,405885,,,,,
2/2/2020,FL,0,,,0,,8989580,,,,,
2/2/2020,GA,0,,,0,,4088801,,,,,
2/2/2020,HI,0,,,0,,519508,,,,,
2/2/2020,IA,0,,,0,,1336417,,,,,
2/2/2020,ID,0,,,0,,667796,,,,,
2/2/2020,IL,2,,,0,,5296715,,,,,
2/2/2020,IN,0,,,0,,2795541,,,,,
2/2/2020,KS,0,,,0,,1233215,,,,,
2/2/2020,KY,0,,,0,,1927164,,,,,
2/2/2020,LA,0,,,0,,1964981,,,,,
2/2/2020,MA,1,,,0,,2808254,,,,,
2/2/2020,MD,0,,,0,,2378814,,,,,
2/2/2020,ME,0,,,0,,721830,,,,,
2/2/2020,MI,0,,,0,,4532233,,,,,
2/2/2020,MN,0,,,0,,2347201,,,,,
2/2/2020,MO,0,,,0,,2712729,,,,,
2/2/2020,MS,0,,,0,,1274719,,,,,
2/2/2020,MT,0,,,0,,482825,,,,,
2/2/2020,NC,0,,,0,,4327528,,,,,
2/2/2020,ND,0,,,0,,317498,,,,,
2/2/2020,NE,0,,,0,,796793,,,,,
2/2/2020,NH,0,,,0,,614754,,,,,
2/2/2020,NJ,0,,,0,,3553562,,,,,
2/2/2020,NM,0,,,0,,901388,,,,,
2/2/2020,NV,0,,,0,,1173814,,,,,
2/2/2020,NY,0,,,0,,8108103,,,,,
2/2/2020,OH,0,,,0,,5127508,,,,,
2/2/2020,OK,0,,,0,,1664378,,,,,
2/2/2020,OR,0,,,0,,1675562,,,,,
2/2/2020,PA,0,,,0,,5567315,,,,,
2/2/2020,RI,0,,,0,,463388,,,,,
2/2/2020,SC,0,,,0,,2137683,,,,,
2/2/2020,SD,0,,,0,,363438,,,,,
2/2/2020,TN,0,,,0,,2812133,,,,,
2/2/2020,TX,0,,,0,,9977436,,,,,
2/2/2020,UT,0,,,0,,979709,,,,,
2/2/2020,VA,0,,,0,,3364939,,,,,
2/2/2020,VT,0,,,0,,322539,,,,,
2/2/2020,WA,1,,,0,,2885677,,,,,
2/2/2020,WI,0,,,0,,2624358,,,,,
2/2/2020,WV,0,,,0,,881917,,,,,
2/2/2020,WY,0,,,0,,261868,,,,,
2/3/2020,AK,0,,,0,,306967,,,,,
2/3/2020,AL,0,,,0,,2171853,,,,,
2/3/2020,AR,0,,,0,,1316299,,,,,
2/3/2020,AZ,1,,,0,,2844526,,,,,
2/3/2020,CA,6,,,3,,13680081,,,,,
2/3/2020,CO,0,,,0,,2212898,,,,,
2/3/2020,CT,0,,,0,,1487891,,,,,
2/3/2020,DC,0,,,0,,296719,,,,,
2/3/2020,DE,0,,,0,,405885,,,,,
2/3/2020,FL,0,,,0,,8989580,,,,,
2/3/2020,GA,0,,,0,,4088801,,,,,
2/3/2020,HI,0,,,0,,519508,,,,,
2/3/2020,IA,0,,,0,,1336417,,,,,
2/3/2020,ID,0,,,0,,667796,,,,,
2/3/2020,IL,2,,,0,,5296715,,,,,
2/3/2020,IN,0,,,0,,2795541,,,,,
2/3/2020,KS,0,,,0,,1233215,,,,,
2/3/2020,KY,0,,,0,,1927164,,,,,
2/3/2020,LA,0,,,0,,1964981,,,,,
2/3/2020,MA,1,,,0,,2808254,,,,,
2/3/2020,MD,0,,,0,,2378814,,,,,
2/3/2020,ME,0,,,0,,721830,,,,,
2/3/2020,MI,0,,,0,,4532233,,,,,
2/3/2020,MN,0,,,0,,2347201,,,,,
2/3/2020,MO,0,,,0,,2712729,,,,,
2/3/2020,MS,0,,,0,,1274719,,,,,
2/3/2020,MT,0,,,0,,482825,,,,,
2/3/2020,NC,0,,,0,,4327528,,,,,
2/3/2020,ND,0,,,0,,317498,,,,,
2/3/2020,NE,0,,,0,,796793,,,,,
2/3/2020,NH,0,,,0,,614754,,,,,
2/3/2020,NJ,0,,,0,,3553562,,,,,
2/3/2020,NM,0,,,0,,901388,,,,,
2/3/2020,NV,0,,,0,,1173814,,,,,
2/3/2020,NY,0,,,0,,8108103,,,,,
2/3/2020,OH,0,,,0,,5127508,,,,,
2/3/2020,OK,0,,,0,,1664378,,,,,
2/3/2020,OR,0,,,0,,1675562,,,,,
2/3/2020,PA,0,,,0,,5567315,,,,,
2/3/2020,RI,0,,,0,,463388,,,,,
2/3/2020,SC,0,,,0,,2137683,,,,,
2/3/2020,SD,0,,,0,,363438,,,,,
2/3/2020,TN,0,,,0,,2812133,,,,,
2/3/2020,TX,0,,,0,,9977436,,,,,
2/3/2020,UT,0,,,0,,979709,,,,,
2/3/2020,VA,0,,,0,,3364939,,,,,
2/3/2020,VT,0,,,0,,322539,,,,,
2/3/2020,WA,1,,,0,,2885677,,,,,
2/3/2020,WI,0,,,0,,2624358,,,,,
2/3/2020,WV,0,,,0,,881917,,,,,
2/3/2020,WY,0,,,0,,261868,,,,,
2/4/2020,AK,0,,,0,,306967,,,,,
2/4/2020,AL,0,,,0,,2171853,,,,,
2/4/2020,AR,0,,,0,,1316299,,,,,
2/4/2020,AZ,1,,,0,,2844526,,,,,
2/4/2020,CA,6,,,0,,13680081,,,,,
2/4/2020,CO,0,,,0,,2212898,,,,,
2/4/2020,CT,0,,,0,,1487891,,,,,
2/4/2020,DC,0,,,0,,296719,,,,,
2/4/2020,DE,0,,,0,,405885,,,,,
2/4/2020,FL,0,,,0,,8989580,,,,,
2/4/2020,GA,0,,,0,,4088801,,,,,
2/4/2020,HI,0,,,0,,519508,,,,,
2/4/2020,IA,0,,,0,,1336417,,,,,
2/4/2020,ID,0,,,0,,667796,,,,,
2/4/2020,IL,2,,,0,,5296715,,,,,
2/4/2020,IN,0,,,0,,2795541,,,,,
2/4/2020,KS,0,,,0,,1233215,,,,,
2/4/2020,KY,0,,,0,,1927164,,,,,
2/4/2020,LA,0,,,0,,1964981,,,,,
2/4/2020,MA,1,,,0,,2808254,,,,,
2/4/2020,MD,0,,,0,,2378814,,,,,
2/4/2020,ME,0,,,0,,721830,,,,,
2/4/2020,MI,0,,,0,,4532233,,,,,
2/4/2020,MN,0,,,0,,2347201,,,,,
2/4/2020,MO,0,,,0,,2712729,,,,,
2/4/2020,MS,0,,,0,,1274719,,,,,
2/4/2020,MT,0,,,0,,482825,,,,,
2/4/2020,NC,0,,,0,,4327528,,,,,
2/4/2020,ND,0,,,0,,317498,,,,,
2/4/2020,NE,0,,,0,,796793,,,,,
2/4/2020,NH,0,,,0,,614754,,,,,
2/4/2020,NJ,0,,,0,,3553562,,,,,
2/4/2020,NM,0,,,0,,901388,,,,,
2/4/2020,NV,0,,,0,,1173814,,,,,
2/4/2020,NY,0,,,0,,8108103,,,,,
2/4/2020,OH,0,,,0,,5127508,,,,,
2/4/2020,OK,0,,,0,,1664378,,,,,
2/4/2020,OR,0,,,0,,1675562,,,,,
2/4/2020,PA,0,,,0,,5567315,,,,,
2/4/2020,RI,0,,,0,,463388,,,,,
2/4/2020,SC,0,,,0,,2137683,,,,,
2/4/2020,SD,0,,,0,,363438,,,,,
2/4/2020,TN,0,,,0,,2812133,,,,,
2/4/2020,TX,0,,,0,,9977436,,,,,
2/4/2020,UT,0,,,0,,979709,,,,,
2/4/2020,VA,0,,,0,,3364939,,,,,
2/4/2020,VT,0,,,0,,322539,,,,,
2/4/2020,WA,1,,,0,,2885677,,,,,
2/4/2020,WI,0,,,0,,2624358,,,,,
2/4/2020,WV,0,,,0,,881917,,,,,
2/4/2020,WY,0,,,0,,261868,,,,,
2/5/2020,AK,0,,,0,,306967,,,,,
2/5/2020,AL,0,,,0,,2171853,,,,,
2/5/2020,AR,0,,,0,,1316299,,,,,
2/5/2020,AZ,1,,,0,,2844526,,,,,
2/5/2020,CA,6,,,0,,13680081,,,,,
2/5/2020,CO,0,,,0,,2212898,,,,,
2/5/2020,CT,0,,,0,,1487891,,,,,
2/5/2020,DC,0,,,0,,296719,,,,,
2/5/2020,DE,0,,,0,,405885,,,,,
2/5/2020,FL,0,,,0,,8989580,,,,,
2/5/2020,GA,0,,,0,,4088801,,,,,
2/5/2020,HI,0,,,0,,519508,,,,,
2/5/2020,IA,0,,,0,,1336417,,,,,
2/5/2020,ID,0,,,0,,667796,,,,,
2/5/2020,IL,2,,,0,,5296715,,,,,
2/5/2020,IN,0,,,0,,2795541,,,,,
2/5/2020,KS,0,,,0,,1233215,,,,,
2/5/2020,KY,0,,,0,,1927164,,,,,
2/5/2020,LA,0,,,0,,1964981,,,,,
2/5/2020,MA,1,,,0,,2808254,,,,,
2/5/2020,MD,0,,,0,,2378814,,,,,
2/5/2020,ME,0,,,0,,721830,,,,,
2/5/2020,MI,0,,,0,,4532233,,,,,
2/5/2020,MN,0,,,0,,2347201,,,,,
2/5/2020,MO,0,,,0,,2712729,,,,,
2/5/2020,MS,0,,,0,,1274719,,,,,
2/5/2020,MT,0,,,0,,482825,,,,,
2/5/2020,NC,0,,,0,,4327528,,,,,
2/5/2020,ND,0,,,0,,317498,,,,,
2/5/2020,NE,0,,,0,,796793,,,,,
2/5/2020,NH,0,,,0,,614754,,,,,
2/5/2020,NJ,0,,,0,,3553562,,,,,
2/5/2020,NM,0,,,0,,901388,,,,,
2/5/2020,NV,0,,,0,,1173814,,,,,
2/5/2020,NY,0,,,0,,8108103,,,,,
2/5/2020,OH,0,,,0,,5127508,,,,,
2/5/2020,OK,0,,,0,,1664378,,,,,
2/5/2020,OR,0,,,0,,1675562,,,,,
2/5/2020,PA,0,,,0,,5567315,,,,,
2/5/2020,RI,0,,,0,,463388,,,,,
2/5/2020,SC,0,,,0,,2137683,,,,,
2/5/2020,SD,0,,,0,,363438,,,,,
2/5/2020,TN,0,,,0,,2812133,,,,,
2/5/2020,TX,0,,,0,,9977436,,,,,
2/5/2020,UT,0,,,0,,979709,,,,,
2/5/2020,VA,0,,,0,,3364939,,,,,
2/5/2020,VT,0,,,0,,322539,,,,,
2/5/2020,WA,1,,,0,,2885677,,,,,
2/5/2020,WI,0,,,0,,2624358,,,,,
2/5/2020,WV,0,,,0,,881917,,,,,
2/5/2020,WY,0,,,0,,261868,,,,,
2/6/2020,AK,0,,,0,,306967,,,,,
2/6/2020,AL,0,,,0,,2171853,,,,,
2/6/2020,AR,0,,,0,,1316299,,,,,
2/6/2020,AZ,1,,,0,,2844526,,,,,
2/6/2020,CA,6,,,0,,13680081,,,,,
2/6/2020,CO,0,,,0,,2212898,,,,,
2/6/2020,CT,0,,,0,,1487891,,,,,
2/6/2020,DC,0,,,0,,296719,,,,,
2/6/2020,DE,0,,,0,,405885,,,,,
2/6/2020,FL,0,,,0,,8989580,,,,,
2/6/2020,GA,0,,,0,,4088801,,,,,
2/6/2020,HI,0,,,0,,519508,,,,,
2/6/2020,IA,0,,,0,,1336417,,,,,
2/6/2020,ID,0,,,0,,667796,,,,,
2/6/2020,IL,2,,,0,,5296715,,,,,
2/6/2020,IN,0,,,0,,2795541,,,,,
2/6/2020,KS,0,,,0,,1233215,,,,,
2/6/2020,KY,0,,,0,,1927164,,,,,
2/6/2020,LA,0,,,0,,1964981,,,,,
2/6/2020,MA,1,,,0,,2808254,,,,,
2/6/2020,MD,0,,,0,,2378814,,,,,
2/6/2020,ME,0,,,0,,721830,,,,,
2/6/2020,MI,0,,,0,,4532233,,,,,
2/6/2020,MN,0,,,0,,2347201,,,,,
2/6/2020,MO,0,,,0,,2712729,,,,,
2/6/2020,MS,0,,,0,,1274719,,,,,
2/6/2020,MT,0,,,0,,482825,,,,,
2/6/2020,NC,0,,,0,,4327528,,,,,
2/6/2020,ND,0,,,0,,317498,,,,,
2/6/2020,NE,0,,,0,,796793,,,,,
2/6/2020,NH,0,,,0,,614754,,,,,
2/6/2020,NJ,0,,,0,,3553562,,,,,
2/6/2020,NM,0,,,0,,901388,,,,,
2/6/2020,NV,0,,,0,,1173814,,,,,
2/6/2020,NY,0,,,0,,8108103,,,,,
2/6/2020,OH,0,,,0,,5127508,,,,,
2/6/2020,OK,0,,,0,,1664378,,,,,
2/6/2020,OR,0,,,0,,1675562,,,,,
2/6/2020,PA,0,,,0,,5567315,,,,,
2/6/2020,RI,0,,,0,,463388,,,,,
2/6/2020,SC,0,,,0,,2137683,,,,,
2/6/2020,SD,0,,,0,,363438,,,,,
2/6/2020,TN,0,,,0,,2812133,,,,,
2/6/2020,TX,0,,,0,,9977436,,,,,
2/6/2020,UT,0,,,0,,979709,,,,,
2/6/2020,VA,0,,,0,,3364939,,,,,
2/6/2020,VT,0,,,0,,322539,,,,,
2/6/2020,WA,1,,,0,,2885677,,,,,
2/6/2020,WI,0,,,0,,2624358,,,,,
2/6/2020,WV,0,,,0,,881917,,,,,
2/6/2020,WY,0,,,0,,261868,,,,,
2/7/2020,AK,0,,,0,,306967,,,,,
2/7/2020,AL,0,,,0,,2171853,,,,,
2/7/2020,AR,0,,,0,,1316299,,,,,
2/7/2020,AZ,1,,,0,,2844526,,,,,
2/7/2020,CA,6,,,0,,13680081,,,,,
2/7/2020,CO,0,,,0,,2212898,,,,,
2/7/2020,CT,0,,,0,,1487891,,,,,
2/7/2020,DC,0,,,0,,296719,,,,,
2/7/2020,DE,0,,,0,,405885,,,,,
2/7/2020,FL,0,,,0,,8989580,,,,,
2/7/2020,GA,0,,,0,,4088801,,,,,
2/7/2020,HI,0,,,0,,519508,,,,,
2/7/2020,IA,0,,,0,,1336417,,,,,
2/7/2020,ID,0,,,0,,667796,,,,,
2/7/2020,IL,2,,,0,,5296715,,,,,
2/7/2020,IN,0,,,0,,2795541,,,,,
2/7/2020,KS,0,,,0,,1233215,,,,,
2/7/2020,KY,0,,,0,,1927164,,,,,
2/7/2020,LA,0,,,0,,1964981,,,,,
2/7/2020,MA,1,,,0,,2808254,,,,,
2/7/2020,MD,0,,,0,,2378814,,,,,
2/7/2020,ME,0,,,0,,721830,,,,,
2/7/2020,MI,0,,,0,,4532233,,,,,
2/7/2020,MN,0,,,0,,2347201,,,,,
2/7/2020,MO,0,,,0,,2712729,,,,,
2/7/2020,MS,0,,,0,,1274719,,,,,
2/7/2020,MT,0,,,0,,482825,,,,,
2/7/2020,NC,0,,,0,,4327528,,,,,
2/7/2020,ND,0,,,0,,317498,,,,,
2/7/2020,NE,0,,,0,,796793,,,,,
2/7/2020,NH,0,,,0,,614754,,,,,
2/7/2020,NJ,0,,,0,,3553562,,,,,
2/7/2020,NM,0,,,0,,901388,,,,,
2/7/2020,NV,0,,,0,,1173814,,,,,
2/7/2020,NY,0,,,0,,8108103,,,,,
2/7/2020,OH,0,,,0,,5127508,,,,,
2/7/2020,OK,0,,,0,,1664378,,,,,
2/7/2020,OR,0,,,0,,1675562,,,,,
2/7/2020,PA,0,,,0,,5567315,,,,,
2/7/2020,RI,0,,,0,,463388,,,,,
2/7/2020,SC,0,,,0,,2137683,,,,,
2/7/2020,SD,0,,,0,,363438,,,,,
2/7/2020,TN,0,,,0,,2812133,,,,,
2/7/2020,TX,0,,,0,,9977436,,,,,
2/7/2020,UT,0,,,0,,979709,,,,,
2/7/2020,VA,0,,,0,,3364939,,,,,
2/7/2020,VT,0,,,0,,322539,,,,,
2/7/2020,WA,1,,,0,,2885677,,,,,
2/7/2020,WI,0,,,0,,2624358,,,,,
2/7/2020,WV,0,,,0,,881917,,,,,
2/7/2020,WY,0,,,0,,261868,,,,,
2/8/2020,AK,0,,,0,,306967,,,,,
2/8/2020,AL,0,,,0,,2171853,,,,,
2/8/2020,AR,0,,,0,,1316299,,,,,
2/8/2020,AZ,1,,,0,,2844526,,,,,
2/8/2020,CA,6,,,0,,13680081,,,,,
2/8/2020,CO,0,,,0,,2212898,,,,,
2/8/2020,CT,0,,,0,,1487891,,,,,
2/8/2020,DC,0,,,0,,296719,,,,,
2/8/2020,DE,0,,,0,,405885,,,,,
2/8/2020,FL,0,,,0,,8989580,,,,,
2/8/2020,GA,0,,,0,,4088801,,,,,
2/8/2020,HI,0,,,0,,519508,,,,,
2/8/2020,IA,0,,,0,,1336417,,,,,
2/8/2020,ID,0,,,0,,667796,,,,,
2/8/2020,IL,2,,,0,,5296715,,,,,
2/8/2020,IN,0,,,0,,2795541,,,,,
2/8/2020,KS,0,,,0,,1233215,,,,,
2/8/2020,KY,0,,,0,,1927164,,,,,
2/8/2020,LA,0,,,0,,1964981,,,,,
2/8/2020,MA,1,,,0,,2808254,,,,,
2/8/2020,MD,0,,,0,,2378814,,,,,
2/8/2020,ME,0,,,0,,721830,,,,,
2/8/2020,MI,0,,,0,,4532233,,,,,
2/8/2020,MN,0,,,0,,2347201,,,,,
2/8/2020,MO,0,,,0,,2712729,,,,,
2/8/2020,MS,0,,,0,,1274719,,,,,
2/8/2020,MT,0,,,0,,482825,,,,,
2/8/2020,NC,0,,,0,,4327528,,,,,
2/8/2020,ND,0,,,0,,317498,,,,,
2/8/2020,NE,0,,,0,,796793,,,,,
2/8/2020,NH,0,,,0,,614754,,,,,
2/8/2020,NJ,0,,,0,,3553562,,,,,
2/8/2020,NM,0,,,0,,901388,,,,,
2/8/2020,NV,0,,,0,,1173814,,,,,
2/8/2020,NY,0,,,0,,8108103,,,,,
2/8/2020,OH,0,,,0,,5127508,,,,,
2/8/2020,OK,0,,,0,,1664378,,,,,
2/8/2020,OR,0,,,0,,1675562,,,,,
2/8/2020,PA,0,,,0,,5567315,,,,,
2/8/2020,RI,0,,,0,,463388,,,,,
2/8/2020,SC,0,,,0,,2137683,,,,,
2/8/2020,SD,0,,,0,,363438,,,,,
2/8/2020,TN,0,,,0,,2812133,,,,,
2/8/2020,TX,0,,,0,,9977436,,,,,
2/8/2020,UT,0,,,0,,979709,,,,,
2/8/2020,VA,0,,,0,,3364939,,,,,
2/8/2020,VT,0,,,0,,322539,,,,,
2/8/2020,WA,1,,,0,,2885677,,,,,
2/8/2020,WI,0,,,0,,2624358,,,,,
2/8/2020,WV,0,,,0,,881917,,,,,
2/8/2020,WY,0,,,0,,261868,,,,,
2/9/2020,AK,0,,,0,,306967,,,,,
2/9/2020,AL,0,,,0,,2171853,,,,,
2/9/2020,AR,0,,,0,,1316299,,,,,
2/9/2020,AZ,1,,,0,,2844526,,,,,
2/9/2020,CA,6,,,0,,13680081,,,,,
2/9/2020,CO,0,,,0,,2212898,,,,,
2/9/2020,CT,0,,,0,,1487891,,,,,
2/9/2020,DC,0,,,0,,296719,,,,,
2/9/2020,DE,0,,,0,,405885,,,,,
2/9/2020,FL,0,,,0,,8989580,,,,,
2/9/2020,GA,0,,,0,,4088801,,,,,
2/9/2020,HI,0,,,0,,519508,,,,,
2/9/2020,IA,0,,,0,,1336417,,,,,
2/9/2020,ID,0,,,0,,667796,,,,,
2/9/2020,IL,2,,,0,,5296715,,,,,
2/9/2020,IN,0,,,0,,2795541,,,,,
2/9/2020,KS,0,,,0,,1233215,,,,,
2/9/2020,KY,0,,,0,,1927164,,,,,
2/9/2020,LA,0,,,0,,1964981,,,,,
2/9/2020,MA,1,,,0,,2808254,,,,,
2/9/2020,MD,0,,,0,,2378814,,,,,
2/9/2020,ME,0,,,0,,721830,,,,,
2/9/2020,MI,0,,,0,,4532233,,,,,
2/9/2020,MN,0,,,0,,2347201,,,,,
2/9/2020,MO,0,,,0,,2712729,,,,,
2/9/2020,MS,0,,,0,,1274719,,,,,
2/9/2020,MT,0,,,0,,482825,,,,,
2/9/2020,NC,0,,,0,,4327528,,,,,
2/9/2020,ND,0,,,0,,317498,,,,,
2/9/2020,NE,0,,,0,,796793,,,,,
2/9/2020,NH,0,,,0,,614754,,,,,
2/9/2020,NJ,0,,,0,,3553562,,,,,
2/9/2020,NM,0,,,0,,901388,,,,,
2/9/2020,NV,0,,,0,,1173814,,,,,
2/9/2020,NY,0,,,0,,8108103,,,,,
2/9/2020,OH,0,,,0,,5127508,,,,,
2/9/2020,OK,0,,,0,,1664378,,,,,
2/9/2020,OR,0,,,0,,1675562,,,,,
2/9/2020,PA,0,,,0,,5567315,,,,,
2/9/2020,RI,0,,,0,,463388,,,,,
2/9/2020,SC,0,,,0,,2137683,,,,,
2/9/2020,SD,0,,,0,,363438,,,,,
2/9/2020,TN,0,,,0,,2812133,,,,,
2/9/2020,TX,0,,,0,,9977436,,,,,
2/9/2020,UT,0,,,0,,979709,,,,,
2/9/2020,VA,0,,,0,,3364939,,,,,
2/9/2020,VT,0,,,0,,322539,,,,,
2/9/2020,WA,1,,,0,,2885677,,,,,
2/9/2020,WI,0,,,0,,2624358,,,,,
2/9/2020,WV,0,,,0,,881917,,,,,
2/9/2020,WY,0,,,0,,261868,,,,,
2/10/2020,AK,0,,,0,,306967,,,,,
2/10/2020,AL,0,,,0,,2171853,,,,,
2/10/2020,AR,0,,,0,,1316299,,,,,
2/10/2020,AZ,1,,,0,,2844526,,,,,
2/10/2020,CA,6,,,0,,13680081,,,,,
2/10/2020,CO,0,,,0,,2212898,,,,,
2/10/2020,CT,0,,,0,,1487891,,,,,
2/10/2020,DC,0,,,0,,296719,,,,,
2/10/2020,DE,0,,,0,,405885,,,,,
2/10/2020,FL,0,,,0,,8989580,,,,,
2/10/2020,GA,0,,,0,,4088801,,,,,
2/10/2020,HI,0,,,0,,519508,,,,,
2/10/2020,IA,0,,,0,,1336417,,,,,
2/10/2020,ID,0,,,0,,667796,,,,,
2/10/2020,IL,2,,,0,,5296715,,,,,
2/10/2020,IN,0,,,0,,2795541,,,,,
2/10/2020,KS,0,,,0,,1233215,,,,,
2/10/2020,KY,0,,,0,,1927164,,,,,
2/10/2020,LA,0,,,0,,1964981,,,,,
2/10/2020,MA,1,,,0,,2808254,,,,,
2/10/2020,MD,0,,,0,,2378814,,,,,
2/10/2020,ME,0,,,0,,721830,,,,,
2/10/2020,MI,0,,,0,,4532233,,,,,
2/10/2020,MN,0,,,0,,2347201,,,,,
2/10/2020,MO,0,,,0,,2712729,,,,,
2/10/2020,MS,0,,,0,,1274719,,,,,
2/10/2020,MT,0,,,0,,482825,,,,,
2/10/2020,NC,0,,,0,,4327528,,,,,
2/10/2020,ND,0,,,0,,317498,,,,,
2/10/2020,NE,0,,,0,,796793,,,,,
2/10/2020,NH,0,,,0,,614754,,,,,
2/10/2020,NJ,0,,,0,,3553562,,,,,
2/10/2020,NM,0,,,0,,901388,,,,,
2/10/2020,NV,0,,,0,,1173814,,,,,
2/10/2020,NY,0,,,0,,8108103,,,,,
2/10/2020,OH,0,,,0,,5127508,,,,,
2/10/2020,OK,0,,,0,,1664378,,,,,
2/10/2020,OR,0,,,0,,1675562,,,,,
2/10/2020,PA,0,,,0,,5567315,,,,,
2/10/2020,RI,0,,,0,,463388,,,,,
2/10/2020,SC,0,,,0,,2137683,,,,,
2/10/2020,SD,0,,,0,,363438,,,,,
2/10/2020,TN,0,,,0,,2812133,,,,,
2/10/2020,TX,0,,,0,,9977436,,,,,
2/10/2020,UT,0,,,0,,979709,,,,,
2/10/2020,VA,0,,,0,,3364939,,,,,
2/10/2020,VT,0,,,0,,322539,,,,,
2/10/2020,WA,1,,,0,,2885677,,,,,
2/10/2020,WI,0,,,0,,2624358,,,,,
2/10/2020,WV,0,,,0,,881917,,,,,
2/10/2020,WY,0,,,0,,261868,,,,,
2/11/2020,AK,0,,,0,,306967,,,,,
2/11/2020,AL,0,,,0,,2171853,,,,,
2/11/2020,AR,0,,,0,,1316299,,,,,
2/11/2020,AZ,1,,,0,,2844526,,,,,
2/11/2020,CA,7,,,1,,13680081,,,,,
2/11/2020,CO,0,,,0,,2212898,,,,,
2/11/2020,CT,0,,,0,,1487891,,,,,
2/11/2020,DC,0,,,0,,296719,,,,,
2/11/2020,DE,0,,,0,,405885,,,,,
2/11/2020,FL,0,,,0,,8989580,,,,,
2/11/2020,GA,0,,,0,,4088801,,,,,
2/11/2020,HI,0,,,0,,519508,,,,,
2/11/2020,IA,0,,,0,,1336417,,,,,
2/11/2020,ID,0,,,0,,667796,,,,,
2/11/2020,IL,2,,,0,,5296715,,,,,
2/11/2020,IN,0,,,0,,2795541,,,,,
2/11/2020,KS,0,,,0,,1233215,,,,,
2/11/2020,KY,0,,,0,,1927164,,,,,
2/11/2020,LA,0,,,0,,1964981,,,,,
2/11/2020,MA,1,,,0,,2808254,,,,,
2/11/2020,MD,0,,,0,,2378814,,,,,
2/11/2020,ME,0,,,0,,721830,,,,,
2/11/2020,MI,0,,,0,,4532233,,,,,
2/11/2020,MN,0,,,0,,2347201,,,,,
2/11/2020,MO,0,,,0,,2712729,,,,,
2/11/2020,MS,0,,,0,,1274719,,,,,
2/11/2020,MT,0,,,0,,482825,,,,,
2/11/2020,NC,0,,,0,,4327528,,,,,
2/11/2020,ND,0,,,0,,317498,,,,,
2/11/2020,NE,0,,,0,,796793,,,,,
2/11/2020,NH,0,,,0,,614754,,,,,
2/11/2020,NJ,0,,,0,,3553562,,,,,
2/11/2020,NM,0,,,0,,901388,,,,,
2/11/2020,NV,0,,,0,,1173814,,,,,
2/11/2020,NY,0,,,0,,8108103,,,,,
2/11/2020,OH,0,,,0,,5127508,,,,,
2/11/2020,OK,0,,,0,,1664378,,,,,
2/11/2020,OR,0,,,0,,1675562,,,,,
2/11/2020,PA,0,,,0,,5567315,,,,,
2/11/2020,RI,0,,,0,,463388,,,,,
2/11/2020,SC,0,,,0,,2137683,,,,,
2/11/2020,SD,0,,,0,,363438,,,,,
2/11/2020,TN,0,,,0,,2812133,,,,,
2/11/2020,TX,0,,,0,,9977436,,,,,
2/11/2020,UT,0,,,0,,979709,,,,,
2/11/2020,VA,0,,,0,,3364939,,,,,
2/11/2020,VT,0,,,0,,322539,,,,,
2/11/2020,WA,1,,,0,,2885677,,,,,
2/11/2020,WI,0,,,0,,2624358,,,,,
2/11/2020,WV,0,,,0,,881917,,,,,
2/11/2020,WY,0,,,0,,261868,,,,,
2/12/2020,AK,0,,,0,,306967,,,,,
2/12/2020,AL,0,,,0,,2171853,,,,,
2/12/2020,AR,0,,,0,,1316299,,,,,
